sample	chr	startpos	endpos	nMajor	nMinor
TumorSample-A	8	88322031	88682780	2	1
TumorSample-A	8	88693573	89002983	3	0
TumorSample-A	8	89005504	89329486	2	1
TumorSample-A	8	89330101	89634730	3	0
TumorSample-A	8	89636342	89779803	2	1
TumorSample-A	8	89779838	89846270	3	0
TumorSample-A	8	89847469	90401879	2	1
TumorSample-A	8	90403773	90434981	3	0
TumorSample-A	8	90440599	90553273	2	1
TumorSample-A	8	90553276	90882740	3	0
TumorSample-A	8	90884898	91024722	2	1
TumorSample-A	8	91026076	91746089	3	0
TumorSample-A	8	91746886	92201502	2	1
TumorSample-A	8	92202190	92241312	3	0
TumorSample-A	8	92242206	92490072	2	1
TumorSample-A	8	92490788	92589014	3	0
TumorSample-A	8	92589285	92643614	2	1
TumorSample-A	8	92646120	93022079	3	0
TumorSample-A	8	93022315	93176242	2	1
TumorSample-A	8	93177300	93180089	3	0
TumorSample-A	8	93180627	93196297	2	1
TumorSample-A	8	93198193	94062367	3	0
TumorSample-A	8	94062727	94233593	2	1
TumorSample-A	8	94233950	94549197	3	0
TumorSample-A	8	94549230	94616586	2	1
TumorSample-A	8	94616607	95539646	3	0
TumorSample-A	8	95540369	95986486	2	1
TumorSample-A	8	95986991	96392111	3	0
TumorSample-A	8	96392493	96467413	2	1
TumorSample-A	8	96468273	96790354	3	0
TumorSample-A	8	96794206	97092861	2	1
TumorSample-A	8	97093645	97847209	3	0
TumorSample-A	8	97849128	98314231	2	1
TumorSample-A	8	98318682	98986998	3	0
TumorSample-A	8	98997468	99167824	2	1
TumorSample-A	8	99168643	99176402	2	0
TumorSample-A	8	99177109	99312151	3	0
TumorSample-A	8	99314541	99412449	2	1
TumorSample-A	8	99412971	99420450	3	0
TumorSample-A	8	99420748	99425054	2	1
TumorSample-A	8	99427919	99824884	3	0
TumorSample-A	8	99824921	100460791	2	1
TumorSample-A	8	100462993	100680650	3	0
TumorSample-A	8	100683177	100706973	2	1
TumorSample-A	8	100707208	100793314	3	0
TumorSample-A	8	100793381	100804075	2	1
TumorSample-A	8	100804190	100831898	3	0
TumorSample-A	8	100833226	100866129	2	1
TumorSample-A	8	100872890	101106023	3	0
TumorSample-A	8	101106033	101382354	2	1
TumorSample-A	8	101385687	101472258	3	0
TumorSample-A	8	101472699	101764607	2	1
TumorSample-A	8	101769221	102002745	3	0
TumorSample-A	8	102005043	102100189	2	1
TumorSample-A	8	102100660	102186876	3	0
TumorSample-A	8	102186979	102572332	2	1
TumorSample-A	8	102572393	102725155	3	0
TumorSample-A	8	102725528	102936961	2	1
TumorSample-A	8	102938769	103099960	3	0
TumorSample-A	8	103100779	103345381	2	1
TumorSample-A	8	103345496	103616451	3	0
TumorSample-A	8	103621245	103642918	2	1
TumorSample-A	8	103646055	104071566	3	0
TumorSample-A	8	104071614	104249497	2	1
TumorSample-A	8	104250333	104944615	3	0
TumorSample-A	8	104945204	105137353	2	1
TumorSample-A	8	105137700	105300131	3	0
TumorSample-A	8	105300157	105598431	2	1
TumorSample-A	8	105602503	106869824	3	0
TumorSample-A	8	106870912	107287349	2	1
TumorSample-A	8	107287665	107674172	3	0
TumorSample-A	8	107674366	107885450	2	1
TumorSample-A	8	107885620	108658754	3	0
TumorSample-A	8	108668539	108709122	2	1
TumorSample-A	8	108709197	108916411	3	0
TumorSample-A	8	108918367	108983923	2	1
TumorSample-A	8	108984336	109063803	3	0
TumorSample-A	8	109063971	109608637	2	1
TumorSample-A	8	109609129	109747869	3	0
TumorSample-A	8	109748050	110103919	2	1
TumorSample-A	8	110114199	111293317	3	0
TumorSample-A	8	111294396	111327771	2	1
TumorSample-A	8	111328156	111697247	3	0
TumorSample-A	8	111698307	111714836	2	1
TumorSample-A	8	111714955	113256308	3	0
TumorSample-A	8	113257896	113697150	2	1
TumorSample-A	8	113697841	113760348	3	0
TumorSample-A	8	113761500	113839545	2	1
TumorSample-A	8	113839959	113861938	3	0
TumorSample-A	8	113862278	114152535	2	1
TumorSample-A	8	114152981	114163756	3	1
TumorSample-A	8	114163789	114249848	3	0
TumorSample-A	8	114249968	114566822	2	1
TumorSample-A	8	114566825	115922512	3	0
TumorSample-A	8	115923006	116576691	2	1
TumorSample-A	8	116578296	116973502	3	0
TumorSample-A	8	116974770	117193432	2	1
TumorSample-A	8	117193438	117383621	3	0
TumorSample-A	8	117387417	117695172	2	1
TumorSample-A	8	117695317	118025444	3	0
TumorSample-A	8	118033090	118083268	2	1
TumorSample-A	8	118083508	118420958	3	0
TumorSample-A	8	118421564	118664250	2	1
TumorSample-A	8	118664516	118691559	3	1
TumorSample-A	8	118691885	119551473	2	1
TumorSample-A	8	119552209	119952497	3	0
TumorSample-A	8	119952585	120153547	2	1
TumorSample-A	8	120155906	120912384	3	0
TumorSample-A	8	120913885	121112846	2	1
TumorSample-A	8	121112880	121444881	3	0
TumorSample-A	8	121446703	121476556	2	1
TumorSample-A	8	121477138	122019755	3	0
TumorSample-A	8	122029471	122302529	2	1
TumorSample-A	8	122303917	122482659	3	0
TumorSample-A	8	122483836	122527024	2	1
TumorSample-A	8	122527215	122736848	3	0
TumorSample-A	8	122737717	122745667	2	1
TumorSample-A	8	122746701	122876919	3	0
TumorSample-A	8	122877664	122949328	2	1
TumorSample-A	8	122949636	123046764	3	0
TumorSample-A	8	123048607	123593720	2	1
TumorSample-A	8	123594919	123914452	3	0
TumorSample-A	8	123914486	123932980	2	1
TumorSample-A	8	123933049	124566481	3	0
TumorSample-A	8	124566752	124632984	2	1
TumorSample-A	8	124633439	125254002	3	0
TumorSample-A	8	125255388	125400717	2	1
TumorSample-A	8	125400780	125643904	3	0
TumorSample-A	8	125644002	125769290	2	1
TumorSample-A	8	125769563	126364314	3	0
TumorSample-A	8	126366281	126409704	2	1
TumorSample-A	8	126409845	126461786	3	0
TumorSample-A	8	126461819	126468791	2	1
TumorSample-A	8	126468815	126709949	3	0
TumorSample-A	8	126711797	126719472	2	1
TumorSample-A	8	126719624	127453023	3	0
TumorSample-A	8	127453242	127584169	2	1
TumorSample-A	8	127584317	127650623	3	0
TumorSample-A	8	127651264	127927895	2	1
TumorSample-A	8	127927931	128251801	3	0
TumorSample-A	8	128251925	128432786	2	1
TumorSample-A	8	128433476	128437910	3	0
TumorSample-A	8	128437917	128473991	2	1
TumorSample-A	8	128475411	129520576	3	0
TumorSample-A	8	129521205	129996574	2	1
TumorSample-A	8	129998442	130021234	3	0
TumorSample-A	8	130021250	130309403	2	1
TumorSample-A	8	130310246	130326687	3	0
TumorSample-A	8	130326783	130486841	2	1
TumorSample-A	8	130488048	130499803	3	0
TumorSample-A	8	130499828	130801676	2	1
TumorSample-A	8	130802639	130947208	3	0
TumorSample-A	8	130949214	131079852	2	1
TumorSample-A	8	131085114	131318118	3	0
TumorSample-A	8	131318294	131682125	2	1
TumorSample-A	8	131682557	131693468	3	0
TumorSample-A	8	131693901	132105623	2	1
TumorSample-A	8	132106054	132126230	3	0
TumorSample-A	8	132127508	132210722	2	1
TumorSample-A	8	132213658	132267626	3	0
TumorSample-A	8	132268228	132271387	3	1
TumorSample-A	8	132272950	132464387	3	0
TumorSample-A	8	132464498	132551661	2	1
TumorSample-A	8	132552000	132830219	3	0
TumorSample-A	8	132831222	132968828	2	1
TumorSample-A	8	132969260	133049467	3	0
TumorSample-A	8	133050021	133075603	2	1
TumorSample-A	8	133078340	133260536	3	0
TumorSample-A	8	133261150	133392281	2	1
TumorSample-A	8	133394359	133404316	3	0
TumorSample-A	8	133405258	133417246	2	1
TumorSample-A	8	133419441	133489523	3	0
TumorSample-A	8	133489683	133541867	2	1
TumorSample-A	8	133544113	133701294	3	0
TumorSample-A	8	133701308	133925414	2	1
TumorSample-A	8	133926043	133990803	3	0
TumorSample-A	8	133990834	134405764	2	1
TumorSample-A	8	134406324	134513846	3	0
TumorSample-A	8	134514074	134604360	2	1
TumorSample-A	8	134604494	134862410	3	0
TumorSample-A	8	134866843	135023684	2	1
TumorSample-A	8	135024426	135364356	3	0
TumorSample-A	8	135365038	135674591	2	1
TumorSample-A	8	135678570	135971633	3	0
TumorSample-A	8	135971647	136100666	2	1
TumorSample-A	8	136100806	136128276	3	0
TumorSample-A	8	136128990	136346538	2	1
TumorSample-A	8	136348508	136960712	3	0
TumorSample-A	8	136960982	137013478	2	1
TumorSample-A	8	137013595	137104276	3	0
TumorSample-A	8	137106633	137123693	2	1
TumorSample-A	8	137124061	137486018	3	0
TumorSample-A	8	137487723	137614025	2	1
TumorSample-A	8	137614438	138178714	3	0
TumorSample-A	8	138178881	138202991	2	1
TumorSample-A	8	138203448	138397225	3	0
TumorSample-A	8	138398631	138604143	2	1
TumorSample-A	8	138604392	138696538	3	0
TumorSample-A	8	138697562	139013788	2	1
TumorSample-A	8	139014415	139141485	3	0
TumorSample-A	8	139141488	139252775	2	1
TumorSample-A	8	139252991	139496404	3	0
TumorSample-A	8	139496500	139692727	2	1
TumorSample-A	8	139695512	140137848	3	0
TumorSample-A	8	140137970	140173281	2	1
TumorSample-A	8	140173901	140343914	3	0
TumorSample-A	8	140343920	140531189	2	1
TumorSample-A	8	140534649	141309950	3	0
TumorSample-A	8	141310438	141495478	2	1
TumorSample-A	8	141495823	141502920	3	0
TumorSample-A	8	141503032	141589821	2	1
TumorSample-A	8	141590195	141616157	3	0
TumorSample-A	8	141616371	141637186	2	1
TumorSample-A	8	141637789	141674531	3	0
TumorSample-A	8	141674683	141757956	2	1
TumorSample-A	8	141758131	142729401	3	0
TumorSample-A	8	142733121	143413092	2	1
TumorSample-A	8	143414661	145074901	3	0
TumorSample-A	9	57539	410312	3	0
TumorSample-A	9	410472	479385	2	1
TumorSample-A	9	479507	542865	2	0
TumorSample-A	9	542944	725008	3	0
TumorSample-A	9	725391	856045	2	1
TumorSample-A	9	856185	972476	2	0
TumorSample-A	9	973695	1090919	2	1
TumorSample-A	9	1093089	1124027	2	0
TumorSample-A	9	1124076	1291658	2	1
TumorSample-A	9	1292375	1358133	2	0
TumorSample-A	9	1358244	1404922	3	0
TumorSample-A	9	1411571	1455851	2	0
TumorSample-A	9	1456669	1674726	3	0
TumorSample-A	9	1675540	1866537	2	1
TumorSample-A	9	1866616	1935013	3	0
TumorSample-A	9	1935337	2272512	2	0
TumorSample-A	9	2272667	2305679	2	1
TumorSample-A	9	2305756	2382952	3	0
TumorSample-A	9	2384138	2414526	2	1
TumorSample-A	9	2414600	2472372	3	0
TumorSample-A	9	2472410	2536241	2	1
TumorSample-A	9	2536319	2619333	3	0
TumorSample-A	9	2619769	2691186	2	1
TumorSample-A	9	2691667	2800854	3	0
TumorSample-A	9	2801302	2923116	2	1
TumorSample-A	9	2925347	3134334	3	0
TumorSample-A	9	3134377	3145928	2	1
TumorSample-A	9	3145998	3178863	3	0
TumorSample-A	9	3179361	3586674	2	0
TumorSample-A	9	3586949	3801552	2	1
TumorSample-A	9	3809794	4016814	3	0
TumorSample-A	9	4019224	4149475	2	1
TumorSample-A	9	4150202	4412152	3	0
TumorSample-A	9	4412949	4496904	2	1
TumorSample-A	9	4497069	4518848	3	0
TumorSample-A	9	4519369	4577130	2	1
TumorSample-A	9	4577346	4772370	3	0
TumorSample-A	9	4772709	4808069	2	0
TumorSample-A	9	4808456	5841438	2	1
TumorSample-A	9	5844217	5878781	2	0
TumorSample-A	9	5879257	6576920	2	1
TumorSample-A	9	6577443	6829942	2	0
TumorSample-A	9	6830208	6977864	2	1
TumorSample-A	9	6978106	7129415	3	0
TumorSample-A	9	7129452	7140684	2	1
TumorSample-A	9	7141418	7208828	3	0
TumorSample-A	9	7209258	7284633	2	1
TumorSample-A	9	7284763	7682860	2	0
TumorSample-A	9	7683175	7727818	2	1
TumorSample-A	9	7728262	7871689	3	0
TumorSample-A	9	7871717	8004975	2	1
TumorSample-A	9	8005711	8180123	3	0
TumorSample-A	9	8180576	8257480	2	1
TumorSample-A	9	8257725	8793541	3	0
TumorSample-A	9	8794253	8906089	2	1
TumorSample-A	9	8906136	9001239	1	1
TumorSample-A	9	9003282	9016919	1	0
TumorSample-A	9	9018061	9025295	2	0
TumorSample-A	9	9026079	9235860	1	1
TumorSample-A	9	9237024	9436595	1	0
TumorSample-A	9	9437436	9598272	1	1
TumorSample-A	9	9599213	9904498	1	0
TumorSample-A	9	9904611	10184746	3	0
TumorSample-A	9	10185596	10290734	2	1
TumorSample-A	9	10291421	10723140	3	0
TumorSample-A	9	10723323	10738892	2	1
TumorSample-A	9	10739381	11684502	3	0
TumorSample-A	9	11686227	11988769	2	1
TumorSample-A	9	11989032	12270339	3	0
TumorSample-A	9	12270695	12387949	2	1
TumorSample-A	9	12389360	12735951	3	0
TumorSample-A	9	12736093	12770109	2	0
TumorSample-A	9	12772499	12818472	3	0
TumorSample-A	9	12819681	13456253	2	1
TumorSample-A	9	13457117	13803089	3	0
TumorSample-A	9	13804606	13931837	2	1
TumorSample-A	9	13932021	14158855	3	0
TumorSample-A	9	14159461	14203092	2	1
TumorSample-A	9	14203153	14379301	3	0
TumorSample-A	9	14379431	14791350	2	1
TumorSample-A	9	14791717	16403396	3	0
TumorSample-A	9	16403894	16497755	2	1
TumorSample-A	9	16501404	16527029	3	0
TumorSample-A	9	16527131	16564114	2	0
TumorSample-A	9	16564466	16674634	2	1
TumorSample-A	9	16675851	16972106	3	0
TumorSample-A	9	16972648	17015869	2	1
TumorSample-A	9	17016505	17029758	3	0
TumorSample-A	9	17029944	17372263	2	1
TumorSample-A	9	17372691	17437737	2	0
TumorSample-A	9	17438084	17586706	3	0
TumorSample-A	9	17586956	17674874	2	1
TumorSample-A	9	17674921	17691188	2	0
TumorSample-A	9	17691206	17998749	2	1
TumorSample-A	9	17999380	18262256	3	0
TumorSample-A	9	18263298	18401587	2	0
TumorSample-A	9	18401712	18519145	2	1
TumorSample-A	9	18519315	18725832	3	0
TumorSample-A	9	18727084	18749434	2	1
TumorSample-A	9	18749856	19797577	3	0
TumorSample-A	9	19797666	19819459	2	0
TumorSample-A	9	19824511	19993673	3	0
TumorSample-A	9	19993848	19997446	2	0
TumorSample-A	9	19999206	20485605	3	0
TumorSample-A	9	20488386	20691003	2	1
TumorSample-A	9	20696316	20797908	2	0
TumorSample-A	9	20798012	20908657	2	1
TumorSample-A	9	20908751	20942339	2	0
TumorSample-A	9	20943177	21075045	2	1
TumorSample-A	9	21076183	21117364	3	0
TumorSample-A	9	21119165	21388713	2	1
TumorSample-A	9	21395606	21439657	3	0
TumorSample-A	9	21442452	21501590	2	1
TumorSample-A	9	21502816	21590630	1	1
TumorSample-A	9	21591541	22048860	1	0
TumorSample-A	9	22049556	22084311	3	0
TumorSample-A	9	22088091	22146605	2	1
TumorSample-A	9	22147716	22166770	2	0
TumorSample-A	9	22166972	23123108	3	0
TumorSample-A	9	23129246	23669280	2	1
TumorSample-A	9	23669914	23846686	3	0
TumorSample-A	9	23849299	25290930	2	1
TumorSample-A	9	25291313	25295180	2	0
TumorSample-A	9	25295268	25498730	3	0
TumorSample-A	9	25498750	25639943	2	1
TumorSample-A	9	25640072	26210448	3	0
TumorSample-A	9	26210559	26314390	2	1
TumorSample-A	9	26316312	26494997	2	0
TumorSample-A	9	26495683	26500787	3	1
TumorSample-A	9	26500800	26505920	2	0
TumorSample-A	9	26506734	26547289	3	0
TumorSample-A	9	26547575	26631534	2	1
TumorSample-A	9	26636709	27215884	3	0
TumorSample-A	9	27216872	27224052	2	0
TumorSample-A	9	27224129	27307165	2	1
TumorSample-A	9	27307859	27326669	2	0
TumorSample-A	9	27329624	27533986	3	0
TumorSample-A	9	27537273	27559999	2	1
TumorSample-A	9	27560596	27578937	3	0
TumorSample-A	9	27579562	27594592	2	1
TumorSample-A	9	27598637	27609516	3	0
TumorSample-A	9	27609781	27706805	2	1
TumorSample-A	9	27707066	28427233	3	0
TumorSample-A	9	28427578	28775264	2	1
TumorSample-A	9	28776754	29009835	3	0
TumorSample-A	9	29010570	29069902	2	1
TumorSample-A	9	29072042	29398141	3	0
TumorSample-A	9	29398763	29405033	2	0
TumorSample-A	9	29407537	29464178	2	1
TumorSample-A	9	29464456	29508314	3	0
TumorSample-A	9	29509934	29578261	2	0
TumorSample-A	9	29578336	29601895	2	1
TumorSample-A	9	29616435	29660658	3	0
TumorSample-A	9	29661278	29685574	2	0
TumorSample-A	9	29693451	30019157	3	0
TumorSample-A	9	30020377	30028024	2	0
TumorSample-A	9	30029664	30953343	3	0
TumorSample-A	9	30954495	30967877	2	0
TumorSample-A	9	30970213	31002647	2	1
TumorSample-A	9	31002768	31008579	2	0
TumorSample-A	9	31008727	32058576	3	0
TumorSample-A	9	32060231	32084972	2	1
TumorSample-A	9	32085035	32091615	2	0
TumorSample-A	9	32091725	32099098	3	0
TumorSample-A	9	32099257	32100292	2	0
TumorSample-A	9	32100603	32124510	3	0
TumorSample-A	9	32125012	32181575	2	1
TumorSample-A	9	32182519	32433528	3	0
TumorSample-A	9	32433963	32758900	2	1
TumorSample-A	9	32759155	32856683	3	0
TumorSample-A	9	32856776	32978808	2	1
TumorSample-A	9	32982450	33142730	2	0
TumorSample-A	9	33143824	33215646	2	1
TumorSample-A	9	33215664	33421347	2	0
TumorSample-A	9	33425387	33434155	2	1
TumorSample-A	9	33436039	34201226	1	1
TumorSample-A	9	34204243	35263724	3	0
TumorSample-A	9	35269822	35872845	1	1
TumorSample-A	9	35875600	36075438	3	0
TumorSample-A	9	36076119	36229599	1	1
TumorSample-A	9	36231486	36814891	3	0
TumorSample-A	9	36815059	37092278	1	1
TumorSample-A	9	37092436	37258240	2	1
TumorSample-A	9	37259372	37277606	2	0
TumorSample-A	9	37279164	37558488	2	1
TumorSample-A	9	37558783	37627011	2	0
TumorSample-A	9	37627555	37628861	2	1
TumorSample-A	9	37629518	38370540	2	0
TumorSample-A	9	38371437	38377004	1	1
TumorSample-A	9	38381291	38733273	3	0
TumorSample-A	9	38737020	43262484	2	1
TumorSample-A	9	61665482	64065414	1	1
TumorSample-A	9	64065639	68555786	2	0
TumorSample-A	9	68556903	69637353	1	1
TumorSample-A	9	69650451	69987357	2	0
TumorSample-A	9	69988050	70234731	1	1
TumorSample-A	9	70239816	70819669	2	0
TumorSample-A	9	70820005	70885941	1	1
TumorSample-A	9	70887454	70940746	3	0
TumorSample-A	9	70941508	70983549	1	1
TumorSample-A	9	70983637	71643908	2	0
TumorSample-A	9	71645790	72280055	1	1
TumorSample-A	9	72280748	73204308	2	0
TumorSample-A	9	73204587	73957873	1	1
TumorSample-A	9	73959091	74091206	2	0
TumorSample-A	9	74095090	74212583	1	1
TumorSample-A	9	74212849	74578202	2	0
TumorSample-A	9	74579037	74619144	1	1
TumorSample-A	9	74620327	74710468	2	0
TumorSample-A	9	74711746	75067894	1	1
TumorSample-A	9	75067991	75239744	2	0
TumorSample-A	9	75240140	75456994	1	1
TumorSample-A	9	75457845	75508141	2	0
TumorSample-A	9	75508296	75516237	1	1
TumorSample-A	9	75516443	75591543	2	0
TumorSample-A	9	75592754	75596702	2	1
TumorSample-A	9	75596796	75701105	2	0
TumorSample-A	9	75705868	75839414	2	1
TumorSample-A	9	75840739	76253900	2	0
TumorSample-A	9	76254608	76292842	2	1
TumorSample-A	9	76293729	76390347	2	0
TumorSample-A	9	76390474	76533675	1	1
TumorSample-A	9	76534069	76716302	2	0
TumorSample-A	9	76717802	76725985	2	1
TumorSample-A	9	76726364	76732437	2	0
TumorSample-A	9	76732724	76755851	2	1
TumorSample-A	9	76756290	76772349	2	0
TumorSample-A	9	76772715	77083917	1	1
TumorSample-A	9	77084015	77130462	2	1
TumorSample-A	9	77132076	77142211	2	0
TumorSample-A	9	77144037	77290507	2	1
TumorSample-A	9	77300225	78072055	2	0
TumorSample-A	9	78072139	78636050	1	1
TumorSample-A	9	78639029	78973023	2	0
TumorSample-A	9	78973418	79105975	1	1
TumorSample-A	9	79106170	79373236	2	0
TumorSample-A	9	79373407	79523138	1	1
TumorSample-A	9	79525027	83135026	2	0
TumorSample-A	9	83137922	83215863	1	1
TumorSample-A	9	83216248	83652227	2	0
TumorSample-A	9	83653529	83667426	2	1
TumorSample-A	9	83667733	83706402	2	0
TumorSample-A	9	83706562	83715404	2	1
TumorSample-A	9	83715990	84055778	1	1
TumorSample-A	9	84056258	84086352	2	1
TumorSample-A	9	84086482	84148763	2	0
TumorSample-A	9	84151217	84233434	1	1
TumorSample-A	9	84234299	84769984	2	0
TumorSample-A	9	84770341	85090030	1	1
TumorSample-A	9	85090214	85170757	2	1
TumorSample-A	9	85173043	85381056	2	0
TumorSample-A	9	85382954	85432323	1	1
TumorSample-A	9	85432576	85514997	2	0
TumorSample-A	9	85515422	85982347	1	1
TumorSample-A	9	85987480	86198913	2	0
TumorSample-A	9	86209103	86375148	1	1
TumorSample-A	9	86375165	86701978	2	0
TumorSample-A	9	86702564	86959973	1	1
TumorSample-A	9	86959987	87280762	2	0
TumorSample-A	9	87280895	87352021	2	1
TumorSample-A	9	87352420	87521090	2	0
TumorSample-A	9	87521331	87720373	1	1
TumorSample-A	9	87722756	87812807	2	0
TumorSample-A	9	87813622	87879655	1	1
TumorSample-A	9	87879974	87968141	2	0
TumorSample-A	9	87968142	88724118	1	1
TumorSample-A	9	88724264	88869783	2	0
TumorSample-A	9	88870618	88906176	1	1
TumorSample-A	9	88906277	89153916	2	0
TumorSample-A	9	89154289	89630105	1	1
TumorSample-A	9	89630421	89846746	2	0
TumorSample-A	9	89846822	90397340	1	1
TumorSample-A	9	90397568	90420527	3	0
TumorSample-A	9	90420619	90429657	1	1
TumorSample-A	9	90429993	90664845	2	0
TumorSample-A	9	90664887	91138548	1	1
TumorSample-A	9	91138568	92062468	2	0
TumorSample-A	9	92064183	92826614	1	1
TumorSample-A	9	92826750	93747371	2	0
TumorSample-A	9	93747661	93823780	1	1
TumorSample-A	9	93823893	93838016	2	0
TumorSample-A	9	93840155	94085795	1	1
TumorSample-A	9	94086855	94505900	2	0
TumorSample-A	9	94507155	94897541	1	1
TumorSample-A	9	94900214	95345078	2	0
TumorSample-A	9	95364359	95599813	1	1
TumorSample-A	9	95602265	95778950	2	0
TumorSample-A	9	95780128	96145233	1	1
TumorSample-A	9	96145581	97167441	2	0
TumorSample-A	9	97170562	97351775	1	1
TumorSample-A	9	97351854	97391281	2	0
TumorSample-A	9	97391301	98185294	2	1
TumorSample-A	9	98186003	98315540	1	1
TumorSample-A	9	98315875	99663609	2	0
TumorSample-A	9	99695083	99961410	1	1
TumorSample-A	9	99964173	100388726	2	0
TumorSample-A	9	100391217	100589649	1	1
TumorSample-A	9	100590686	100740648	2	0
TumorSample-A	9	100741561	100779138	1	1
TumorSample-A	9	100779189	101608755	2	0
TumorSample-A	9	101609454	101611780	2	1
TumorSample-A	9	101612456	101969494	2	0
TumorSample-A	9	101970583	102106491	2	1
TumorSample-A	9	102106977	102144408	3	0
TumorSample-A	9	102144790	102199945	2	1
TumorSample-A	9	102200863	102235378	2	0
TumorSample-A	9	102237106	102751592	1	1
TumorSample-A	9	102751767	102904356	2	0
TumorSample-A	9	102905794	102941233	3	0
TumorSample-A	9	102941299	102980819	2	1
TumorSample-A	9	102980979	104150969	2	0
TumorSample-A	9	104154635	104532441	1	1
TumorSample-A	9	104532623	104997946	2	0
TumorSample-A	9	105000523	105063757	2	1
TumorSample-A	9	105064472	105107832	2	0
TumorSample-A	9	105111039	105315812	1	1
TumorSample-A	9	105315908	105655338	2	0
TumorSample-A	9	105655339	106433647	1	1
TumorSample-A	9	106435332	106780998	2	0
TumorSample-A	9	106785825	106877689	2	1
